partida_id,rodada,clube,atleta,minuto,tipo_de_gol,minuto_numerico
6729,23,Athletico Paranaense,Léo Cittadini,65,,65
6730,23,Internacional,Gustavo Nonato Santana,10,,10
6730,23,Cruzeiro,Fred,63,Penalty,63
6731,23,Flamengo,Bruno Henrique,35,,35
6733,23,Atlético Mineiro,Nathan Allan de Souza,45+3,,48
6733,23,Palmeiras,Eduardo Pereira Rodrigues,83,,83
6734,23,Fluminense,Yony González,35,,35
6732,23,Goiás,Michael Richard Delgado de Oliveira,27,,27
6735,23,CSA,Jonatan Gómez,71,Penalty,71
6735,23,Avaí,Jonathan,48,,48
6735,23,CSA,Ricardo Bueno,14,,14
6735,23,CSA,Apodi,90+5,,95
6737,24,Botafogo,Gabriel Costa França,32,,32
6737,24,Goiás,Marcelo da Conceição Benevenuto Malaquias,77,Gol Contra,77
6737,24,Botafogo,João Paulo,65,,65
6737,24,Botafogo,Leonardo Valencia,81,,81
6736,24,CSA,Jonatan Gómez,66,Penalty,66
6738,24,Fortaleza,Wellington Paulista,81,,81
6738,24,Fortaleza,Wellington Paulista,50,Penalty,50
6740,24,Grêmio,Pedro Geromel,35,,35
6740,24,Ceará,Fabinho,44,,44
6740,24,Grêmio,Maicon,42,Penalty,42
6742,24,Santos,Mário Sérgio Santos Costa,17,,17
6742,24,Santos,Gustavo Henrique Vernes,14,,14
6743,24,Athletico Paranaense,Erick Luis Conrado Carvalho,32,,32
6743,24,Corinthians,Carlos Gilberto do Nascimento Silva,16,,16
6743,24,Corinthians,Mauro Boselli,45+3,,48
6743,24,Athletico Paranaense,Léo Cittadini,24,,24
6745,24,Atlético Mineiro,Nathan Allan de Souza,51,,51
6745,24,Flamengo,Willian Arão,37,,37
6745,24,Flamengo,Victor Vinícius Coelho Santos,61,,61
6745,24,Flamengo,Reinier,76,,76
6746,25,Goiás,Michael Richard Delgado de Oliveira,44,,44
6747,25,Fluminense,Nenê,20,Penalty,20
6747,25,Fluminense,Daniel Sampaio Simões,45,,45
6748,25,Palmeiras,Thiago dos Santos,15,,15
6750,25,Flamengo,Bruno Henrique,45,,45
6750,25,Flamengo,Bruno Henrique,90+1,,91
6752,25,Vasco da Gama,Yago Pikachu,68,Penalty,68
6751,25,Ceará,Bérgson Gustavo Silveira da Silva,90,,90
6753,25,São Paulo,Reinaldo Manoel da Silva,66,Penalty,66
6754,25,Grêmio,Maicon,44,Penalty,44
6754,25,Grêmio,Pepê,47,,47
6754,25,Grêmio,Alisson Euler de Freitas Castro,90+4,,94
6754,25,Atlético Mineiro,Franco Di Santo,45+4,Penalty,49
6754,25,Grêmio,Rafael Galhardo,34,,34
6755,25,Chapecoense,Camilo,90+5,,95
6755,25,Cruzeiro,Dedé,4,,4
6756,26,CSA,Alecsandro,34,,34
6756,26,CSA,Jonatan Gómez,89,Penalty,89
6756,26,Atlético Mineiro,Réver,69,,69
6756,26,Atlético Mineiro,Luan Madson Gedeão de Paiva,85,,85
6757,26,Bahia,Arthur Caike do Nascimento Cruz,90+1,Penalty,91
6758,26,Flamengo,Gabriel Barbosa,83,Penalty,83
6758,26,Fortaleza,Bruno Ferreira Melo,61,Penalty,61
6758,26,Flamengo,Reinier,90,,90
6759,26,Cruzeiro,Thiago Neves,58,,58
6760,26,Palmeiras,Felipe Melo,90+9,,99
6762,26,Vasco da Gama,Bruno Gomes,8,,8
6762,26,Vasco da Gama,Ribamar,18,,18
6762,26,Botafogo,Marcelo da Conceição Benevenuto Malaquias,22,,22
6761,26,Corinthians,Janderson,11,,11
6761,26,Corinthians,Gustavo,90+7,Penalty,97
6761,26,Goiás,Michael Richard Delgado de Oliveira,37,,37
6761,26,Goiás,Leandro Barcia Montero,71,,71
6765,26,Fluminense,Frazan,4,,4
6765,26,Athletico Paranaense,Madson,45+3,,48
6765,26,Athletico Paranaense,Madson,71,,71
6764,26,Ceará,Lima,18,,18
6764,26,Santos,Eduardo Sasha,56,,56
6764,26,Santos,Gustavo Henrique Vernes,84,,84
6763,26,Internacional,Patrick,22,,22
6763,26,Internacional,Martín Sarrafiore,85,,85
6766,27,Fortaleza,Wellington Paulista,35,,35
6766,27,Fortaleza,Osvaldo Filho,41,,41
6766,27,Grêmio,Paulo Miranda,10,,10
6767,27,Cruzeiro,Éderson,71,,71
6767,27,Cruzeiro,Fred,38,Penalty,38
6767,27,Corinthians,Fagner,34,,34
6768,27,Vasco da Gama,Marrony,53,,53
6769,27,São Paulo,Robert Arboleda,51,,51
6770,27,Atlético Mineiro,Leonardo Silva,22,,22
6770,27,Atlético Mineiro,Luan Madson Gedeão de Paiva,2,,2
6771,27,Flamengo,Bruno Henrique,4,,4
6771,27,Flamengo,Gerson Santos da Silva,66,,66
6772,27,Goiás,Rafael Diniz Alves e Silva,49,,49
6772,27,Goiás,Rafael Vaz,85,,85
6772,27,Chapecoense,Henrique Almeida,30,Penalty,30
6772,27,Chapecoense,Everaldo Stum,23,,23
6773,27,Athletico Paranaense,Marcelo Cirino da Silva,7,,7
6773,27,Palmeiras,Deyverson,41,,41
6774,27,Bahia,Artur Victor Guimarães,76,,76
6774,27,Ceará,Luiz Otávio,86,,86
6774,27,Ceará,Luiz Otávio,90+4,,94
6775,27,CSA,Ricardo Bueno,67,Penalty,67
6775,27,Botafogo,Luciano Castán,16,Gol Contra,16
6775,27,Botafogo,Igor Cássio,69,,69
6780,28,Cruzeiro,Luis Manuel Orejuela,80,,80
6780,28,Fortaleza,Wellington Paulista,83,,83
6777,28,Ceará,Bérgson Gustavo Silveira da Silva,81,,81
6777,28,Vasco da Gama,Rossicley Pereira da Silva,18,,18
6778,28,Internacional,Paolo Guerrero,50,,50
6778,28,Internacional,Paolo Guerrero,74,,74
6778,28,Bahia,Artur Victor Guimarães,71,,71
6778,28,Internacional,Guilherme Parede,53,,53
6778,28,Bahia,José Carlos Ferreira Júnior,86,,86
6779,28,Chapecoense,Everaldo Stum,27,,27
6779,28,Fluminense,Marcos Paulo Costa do Nascimento,52,,52
6781,28,Athletico Paranaense,Rony,54,,54
6781,28,Athletico Paranaense,Adriano Correia Claro,62,,62
6781,28,Athletico Paranaense,Marco Ruben,90+4,,94
6781,28,Athletico Paranaense,Léo Pereira,48,,48
6781,28,Goiás,Rafael Moura,45+1,,46
6782,28,Grêmio,Maicon,12,,12
6782,28,Grêmio,Thaciano,71,,71
6782,28,Grêmio,Everton Sousa Soares,80,,80
6783,28,São Paulo,Vitor Bueno,57,,57
6783,28,São Paulo,Igor Gomes,51,,51
6784,28,Avaí,João Paulo,79,Penalty,79
6784,28,Palmeiras,Deyverson,54,,54
6784,28,Palmeiras,Gustavo Scarpa,86,Penalty,86
6785,28,Flamengo,Giorgian De Arrascaeta,9,,9
6786,29,Palmeiras,Felipe Melo,42,,42
6786,29,Palmeiras,Gustavo Scarpa,57,,57
6786,29,Palmeiras,Bruno Henrique Corsini,12,,12
6788,29,Chapecoense,Henrique Almeida,6,,6
6788,29,Chapecoense,Everaldo Stum,50,,50
6787,29,Fortaleza,Romarinho,52,,52
6787,29,Avaí,Vinícius Vasconcelos Araújo,51,,51
6787,29,Fortaleza,Wellington Paulista,89,Penalty,89
6787,29,Fortaleza,Paulo Marcos de Jesus Ribeiro,23,,23
6790,29,Grêmio,Luciano da Rocha Neves,68,Penalty,68
6790,29,Vasco da Gama,Fredy Guarín,9,,9
6790,29,Grêmio,Pepê,33,,33
6790,29,Grêmio,Everton Sousa Soares,54,,54
6789,29,Ceará,Mateus Gonçalves Martins,90+2,,92
6789,29,Ceará,Bérgson Gustavo Silveira da Silva,14,,14
6791,29,CSA,Apodi,25,,25
6791,29,CSA,Ricardo Bueno,80,,80
6791,29,Corinthians,Pedrinho,45,,45
6792,29,Santos,Carlos Andrés Sánchez,54,Penalty,54
6793,29,Goiás,Michael Richard Delgado de Oliveira,90+4,,94
6793,29,Flamengo,Gabriel Barbosa,55,,55
6793,29,Flamengo,Rodrigo Caio,63,,63
6793,29,Goiás,Rafael Moura,77,,77
6794,29,Athletico Paranaense,Rony,22,,22
6794,29,Internacional,Rodrigo Lindoso,11,,11
6795,29,Cruzeiro,Carlos de Menezes Júnior,26,,26
6795,29,Cruzeiro,Éderson,90+7,,97
6796,30,Fortaleza,Gabriel Dias de Oliveira,28,,28
6796,30,Atlético Mineiro,Patric Cabral Lalau,24,,24
6796,30,Atlético Mineiro,Fábio Santos,86,,86
6796,30,Fortaleza,Gabriel Dias de Oliveira,15,,15
6798,30,Palmeiras,José Rafael Vivian,17,,17
6799,30,São Paulo,Bruno Alves,7,,7
6799,30,São Paulo,Vitor Bueno,24,,24
6799,30,São Paulo,Antony Matheus dos Santos,80,,80
6801,30,Athletico Paranaense,Marcelo Cirino da Silva,82,,82
6800,30,Flamengo,Bruno Henrique,46,,46
6800,30,Flamengo,Bruno Henrique,45+2,,47
6800,30,Flamengo,Victor Vinícius Coelho Santos,67,,67
6800,30,Flamengo,Bruno Henrique,45+1,,46
6800,30,Corinthians,Mateus Vital,52,,52
6802,30,Grêmio,Pedro Geromel,34,,34
6802,30,Grêmio,Rômulo Borges Monteiro,78,,78
6803,30,Santos,Mário Sérgio Santos Costa,13,,13
6803,30,Santos,Yeferson Soteldo,68,,68
6803,30,Santos,Yeferson Soteldo,69,,69
6803,30,Santos,Eduardo Sasha,3,,3
6803,30,Botafogo,Igor Cássio,34,,34
6804,30,Cruzeiro,Luiz Ricardo Alves,74,,74
6804,30,Bahia,José Fernando Viana de Santana,66,Penalty,66
6805,30,Goiás,Thalles,90+4,,94
6805,30,Goiás,Rafael Moura,90+1,Penalty,91
6806,31,Corinthians,Júnior Urso,48,,48
6806,31,Fortaleza,Romarinho,34,,34
6806,31,Corinthians,Mauro Boselli,37,,37
6806,31,Fortaleza,Kieza,52,,52
6806,31,Corinthians,Mauro Boselli,72,,72
6807,31,Atlético Mineiro,Bruninho,90+4,,94
6807,31,Atlético Mineiro,José Marcos Costa Martins,54,,54
6808,31,Avaí,João Paulo,35,,35
6808,31,Santos,Eduardo Sasha,9,,9
6808,31,Santos,Mário Sérgio Santos Costa,24,,24
6810,31,Vasco da Gama,Mayke,18,Gol Contra,18
6810,31,Palmeiras,Lucas Rafael Araújo Lima,12,,12
6810,31,Palmeiras,Luiz Adriano,77,,77
6811,31,Bahia,Marco Antonio Rosa Furtado Júnior,85,,85
6811,31,Chapecoense,Henrique Almeida,14,,14
6812,31,Ceará,Thiago Galhardo,42,,42
6812,31,Ceará,Mateus Gonçalves Martins,88,,88
6813,31,Fluminense,Rodrigo Junior Paula Silva,37,,37
6813,31,Fluminense,Marcos Paulo Costa do Nascimento,40,,40
6814,31,Flamengo,Lincoln Corrêa dos Santos,89,,89
6815,31,Grêmio,Ronaldo Alves,90+3,Gol Contra,93
6815,31,Grêmio,Diego Tardelli,8,,8
6815,31,CSA,Rafinha,90,,90
6816,32,Santos,Yeferson Soteldo,73,,73
6816,32,Santos,Mário Sérgio Santos Costa,60,,60
6816,32,Santos,Yeferson Soteldo,25,,25
6817,32,Palmeiras,Bruno Henrique Corsini,90+4,,94
6817,32,Corinthians,Michel Macedo Rocha Machado,90+2,,92
6820,32,Athletico Paranaense,Marcelo Cirino da Silva,90,,90
6818,32,Internacional,William Pottker,35,,35
6818,32,Internacional,William Pottker,39,,39
6818,32,Fluminense,Wellington Nem,72,,72
6821,32,Flamengo,Reinier,54,,54
6821,32,Flamengo,Bruno Henrique,72,,72
6821,32,Bahia,Willian Arão,39,Gol Contra,39
6821,32,Flamengo,Gabriel Barbosa,87,,87
6822,32,Grêmio,Luciano da Rocha Neves,3,,3
6823,32,Fortaleza,Wellington Paulista,13,,13
6824,32,Vasco da Gama,Raul,26,,26
6824,32,Vasco da Gama,Oswaldo José Henríquez Bocanegra,67,,67
6824,32,Vasco da Gama,Carlos Andrade Souza,81,Gol Contra,81
6825,32,Botafogo,Ricardo Thalheimer,13,Gol Contra,13
6825,32,Botafogo,Diego Souza,88,Penalty,88
6826,34,Flamengo,Bruno Henrique,65,,65
6826,34,Vasco da Gama,Ribamar,90+3,,93
6826,34,Flamengo,Danilo Barcelos,45+5,Gol Contra,50
6826,34,Flamengo,Bruno Henrique,80,,80
6826,34,Vasco da Gama,Yago Pikachu,38,Penalty,38
6826,34,Vasco da Gama,Marrony,34,,34
6826,34,Flamengo,Éverton Ribeiro,1,,1
6826,34,Vasco da Gama,Marcos Antônio Candido Ferreira Júnior,52,,52
6836,33,São Paulo,Daniel Alves,55,,55
6836,33,Santos,Carlos Andrés Sánchez,8,Penalty,8
6837,33,Atlético Mineiro,Franco Di Santo,89,,89
6837,33,Fluminense,Patric Cabral Lalau,16,Gol Contra,16
6841,33,Athletico Paranaense,Thonny Anderson,59,,59
6838,33,Flamengo,Gabriel Barbosa,37,Penalty,37
6839,33,Bahia,Arthur Caike do Nascimento Cruz,45+2,,47
6839,33,Palmeiras,Miguel Borja,71,,71
6840,33,Chapecoense,Everaldo Stum,82,,82
6843,33,Fortaleza,Paulo Marcos de Jesus Ribeiro,54,,54
6843,33,Fortaleza,Paulo Roberto Valoura Junior,34,,34
6843,33,Fortaleza,Tinga,49,,49
6844,33,Vasco da Gama,Fredy Guarín,35,,35
6844,33,Goiás,Oswaldo José Henríquez Bocanegra,90+7,Gol Contra,97
6827,34,Santos,Diego Pituca,90,,90
6827,34,Santos,Eduardo Sasha,23,,23
6827,34,Cruzeiro,Luis Manuel Orejuela,14,,14
6827,34,Santos,Mário Sérgio Santos Costa,60,,60
6827,34,Santos,Yeferson Soteldo,65,,65
6829,34,Athletico Paranaense,Vitor Hugo Naum dos Santos,87,,87
6828,34,Grêmio,Pepê,90+4,,94
6828,34,Palmeiras,Bruno Henrique Corsini,83,Penalty,83
6828,34,Grêmio,Everton Sousa Soares,69,Penalty,69
6830,34,Goiás,Rafael Moura,8,,8
6830,34,Bahia,Gilberto Oliveira Souza Junior,59,,59
6830,34,Goiás,Michael Richard Delgado de Oliveira,12,,12
6830,34,Bahia,João Pedro Maturano dos Santos,77,,77
6830,34,Goiás,Gilberto dos Santos Souza Júnior,71,,71
6830,34,Bahia,José Fernando Viana de Santana,90+1,,91
6830,34,Goiás,Jonathan Marlone,79,,79
6831,34,Botafogo,Diego Souza,19,,19
6833,34,Fortaleza,Osvaldo Filho,8,,8
6833,34,Fortaleza,Tinga,72,,72
6833,34,Internacional,Paolo Guerrero,43,,43
6833,34,Internacional,Paolo Guerrero,83,,83
6834,34,Chapecoense,Everaldo Stum,77,,77
6832,34,Ceará,Felipe de Oliveira Silva,90+6,,96
6832,34,São Paulo,Vitor Bueno,45+1,,46
6835,34,Fluminense,Yony González,50,,50
6846,35,Goiás,Michael Richard Delgado de Oliveira,72,,72
6846,35,Internacional,Paolo Guerrero,78,,78
6846,35,Goiás,Rafael Moura,14,,14
6847,35,Botafogo,Rhuan,53,,53
6849,35,Athletico Paranaense,Márcio Azevedo,33,,33
6849,35,Athletico Paranaense,Nikão,64,Penalty,64
6848,35,Bahia,José Élber Pimentel da Silva,64,,64
6848,35,Atlético Mineiro,Juan Cazares,54,,54
6851,35,Corinthians,Mauro Boselli,87,,87
6851,35,Corinthians,Gustavo,22,,22
6851,35,Corinthians,Júnior Urso,52,,52
6850,35,Flamengo,Victor Vinícius Coelho Santos,90+1,,91
6850,35,Flamengo,Bruno Henrique,65,,65
6850,35,Ceará,Thiago Galhardo,27,,27
6850,35,Flamengo,Bruno Henrique,74,,74
6850,35,Flamengo,Bruno Henrique,85,,85
6852,35,Fluminense,Marcos Paulo Costa do Nascimento,38,,38
6853,35,Santos,Carlos Andrés Sánchez,69,,69
6853,35,Fortaleza,Edinho,50,,50
6853,35,Fortaleza,Osvaldo Filho,65,,65
6854,35,São Paulo,Antony Matheus dos Santos,6,,6
6855,35,CSA,Alan Henrique Costa,43,,43
6856,36,Internacional,Paolo Guerrero,84,,84
6857,36,Ceará,Mateus Gonçalves Martins,88,,88
6857,36,Athletico Paranaense,Madson,90+4,,94
6859,36,Flamengo,Giorgian De Arrascaeta,4,,4
6859,36,Flamengo,Gabriel Barbosa,45+1,,46
6859,36,Flamengo,Gabriel Barbosa,46,,46
6859,36,Palmeiras,Matheus Fernandes,84,,84
6858,36,Fluminense,Marcos Paulo Costa do Nascimento,36,,36
6858,36,Avaí,João Paulo,90+3,Penalty,93
6860,36,Fortaleza,Bruno Ferreira Melo,16,,16
6860,36,Fortaleza,Osvaldo Filho,26,,26
6860,36,Goiás,Rafael Moura,43,,43
6861,36,Bahia,Arthur Caike do Nascimento Cruz,86,,86
6861,36,CSA,Nílton Ferreira Júnior,55,,55
6861,36,Bahia,Gilberto Oliveira Souza Junior,32,,32
6862,36,Atlético Mineiro,Fábio Santos,74,Penalty,74
6862,36,Atlético Mineiro,Juan Cazares,19,,19
6862,36,Corinthians,Janderson,20,,20
6863,36,Santos,Evandro Goebel,49,,49
6863,36,Santos,Lucas Veríssimo,8,,8
6864,36,Grêmio,Luciano da Rocha Neves,62,,62
6864,36,Grêmio,Luciano da Rocha Neves,56,Penalty,56
6864,36,Grêmio,Alisson Euler de Freitas Castro,58,,58
6865,36,Vasco da Gama,Fredy Guarín,10,,10
6866,37,Athletico Paranaense,Marco Ruben,47,,47
6868,37,Atlético Mineiro,Jair Rodrigues Júnior,41,,41
6868,37,Atlético Mineiro,Luan Madson Gedeão de Paiva,68,,68
6867,37,Corinthians,Gustavo,81,,81
6869,37,Chapecoense,Gustavo Campanharo,2,,2
6869,37,Chapecoense,Arthur Gomes,59,,59
6869,37,Chapecoense,Maurício Ramos,79,,79
6871,37,São Paulo,Vitor Bueno,49,,49
6871,37,Internacional,Guilherme Parede,70,,70
6871,37,São Paulo,Antony Matheus dos Santos,16,,16
6872,37,Grêmio,Aldemir Ferreira,67,,67
6872,37,Grêmio,Pepê,85,Penalty,85
6873,37,Palmeiras,Eduardo Pereira Rodrigues,34,,34
6873,37,Palmeiras,Eduardo Pereira Rodrigues,82,,82
6873,37,Palmeiras,Gabriel Veron,70,,70
6873,37,Palmeiras,José Rafael Vivian,22,,22
6873,37,Palmeiras,Gabriel Veron,90,,90
6873,37,Goiás,Rafael Moura,27,Penalty,27
6874,37,Vasco da Gama,Marrony,85,,85
6874,37,Bahia,Gilberto Oliveira Souza Junior,45,Penalty,45
6875,37,Flamengo,Lincoln Corrêa dos Santos,57,,57
6875,37,Flamengo,Giorgian De Arrascaeta,11,,11
6875,37,Flamengo,Reinier,84,,84
6875,37,Flamengo,Diego Ribas,37,,37
6875,37,Flamengo,Reinier,89,,89
6875,37,Flamengo,Gabriel Barbosa,39,,39
6875,37,Avaí,Lourenço,22,,22
6876,38,Corinthians,Gustavo,63,,63
6876,38,Fluminense,Francisco Evanilson de Lima Barbosa,8,,8
6876,38,Fluminense,Francisco Evanilson de Lima Barbosa,28,,28
6878,38,Ceará,Thiago Galhardo,66,Penalty,66
6878,38,Botafogo,Marcos Vinícius de Jesus Araújo,39,,39
6880,38,Internacional,Víctor Cuesta,90+8,,98
6880,38,Atlético Mineiro,Rómulo Otero,6,,6
6880,38,Internacional,Paolo Guerrero,82,,82
6879,38,CSA,Jarro Pedroso,44,,44
6879,38,São Paulo,Jonas Toró,11,,11
6879,38,São Paulo,Igor Vinícius,14,,14
6881,38,Palmeiras,José Rafael Vivian,58,,58
6881,38,Palmeiras,Eduardo Pereira Rodrigues,84,,84
6882,38,Goiás,Rafael Moura,4,,4
6882,38,Grêmio,Isaque Elias,37,,37
6882,38,Goiás,Rafael Moura,45,,45
6882,38,Goiás,Yago Rocha,65,,65
6882,38,Grêmio,Patrick,23,,23
6883,38,Chapecoense,Vinícius,90+3,,93
6883,38,Vasco da Gama,Yago Pikachu,84,Penalty,84
6885,38,Bahia,Artur Victor Guimarães,33,,33
6885,38,Fortaleza,Osvaldo Filho,13,,13
6885,38,Fortaleza,Tinga,78,,78
6877,38,Santos,Carlos Andrés Sánchez,23,,23
6877,38,Santos,Carlos Andrés Sánchez,85,,85
6877,38,Santos,Eduardo Sasha,63,,63
6877,38,Santos,Mário Sérgio Santos Costa,15,,15
6888,1,Sport,Elton Rodrigues Brandão,20,,20
6888,1,Sport,Jonatan Gómez,42,,42
6888,1,Ceará,Cléber,36,,36
6888,1,Sport,Elton Rodrigues Brandão,34,Penalty,34
6888,1,Ceará,Vítor Jacaré,57,,57
6887,1,Internacional,Paolo Guerrero,72,,72
6886,1,Athletico Paranaense,Vitor Hugo Naum dos Santos,22,,22
6886,1,Athletico Paranaense,Léo Cittadini,45+3,,48
6890,1,Atlético Mineiro,Filipe Luís,24,Gol Contra,24
6889,1,Santos,Mário Sérgio Santos Costa,65,,65
6889,1,Red Bull Bragantino,Claudinho,90+3,,93
6891,1,Grêmio,Diego Souza,45,,45
6896,2,Athletico Paranaense,Carlos Eduardo Ferreira de Souza,76,,76
6896,2,Goiás,Daniel Bessa,45+13,Penalty,58
6896,2,Athletico Paranaense,Vitor Hugo Naum dos Santos,32,,32
6898,2,Red Bull Bragantino,Alerrandro Barra Mansa Realino de Souza,6,,6
6898,2,Botafogo,Matheus Babi,65,,65
6897,2,Corinthians,Jô,12,,12
6897,2,Atlético Mineiro,Hyoran,52,,52
6897,2,Corinthians,Ángelo Araos,30,,30
6897,2,Atlético Mineiro,Hyoran,56,,56
6897,2,Atlético Mineiro,Nathan Allan de Souza,61,,61
6899,2,Bahia,Rodrigo Eduardo Costa Marinho,40,Penalty,40
6900,2,Atlético Goianiense,Hyuri,15,,15
6900,2,Atlético Goianiense,Jorginho,32,,32
6900,2,Atlético Goianiense,Gustavo Ferrareis,61,,61
6901,2,Grêmio,Thaciano,71,,71
6901,2,Ceará,Cléber,44,,44
6902,2,Fluminense,Francisco Evanilson de Lima Barbosa,39,,39
6902,2,Palmeiras,Luiz Adriano,15,,15
6903,2,São Paulo,Daniel Alves,43,,43
6904,2,Internacional,Paolo Guerrero,57,,57
6904,2,Internacional,Edenílson Andrade dos Santos,88,,88
6905,2,Vasco da Gama,Fellipe Bastos,9,,9
6905,2,Vasco da Gama,Fellipe Bastos,32,,32
6907,3,Flamengo,Giorgian De Arrascaeta,28,,28
6908,3,Palmeiras,Gustavo Gómez,18,,18
6908,3,Goiás,Rafael Vaz,39,,39
6909,3,Atlético Mineiro,Marrony,73,Penalty,73
6909,3,Atlético Mineiro,Marrony,90+2,,92
6910,3,Bahia,José Carlos Ferreira Júnior,26,,26
6910,3,Bahia,Ernando Rodrigues Lopes,90+3,,93
6910,3,Red Bull Bragantino,Léo Ortiz,77,,77
6911,3,Vasco da Gama,Germán Cano,75,,75
6911,3,Vasco da Gama,Germán Cano,62,,62
6911,3,São Paulo,Reinaldo Manoel da Silva,90+7,Penalty,97
6912,3,Fluminense,Nenê,39,Penalty,39
6912,3,Internacional,Paolo Guerrero,28,,28
6912,3,Fluminense,Nenê,77,Penalty,77
6913,3,Atlético Goianiense,Jorginho,13,,13
6913,3,Sport,Iago Maidana,90+4,,94
6915,3,Santos,Yeferson Soteldo,29,,29
6915,3,Santos,Felipe Jonatan,41,,41
6915,3,Santos,Mário Sérgio Santos Costa,82,,82
6915,3,Athletico Paranaense,Abner Vinícius,88,,88
6916,4,Grêmio,Pepê,45,,45
6916,4,Flamengo,Gabriel Barbosa,89,Penalty,89
6917,4,Red Bull Bragantino,Alerrandro Barra Mansa Realino de Souza,1,,1
6917,4,Red Bull Bragantino,Luis Phelipe,82,,82
6917,4,Fluminense,Nenê,2,,2
6918,4,Palmeiras,Raphael Cavalcante Veiga,90+2,,92
6920,4,Internacional,Damián Musto,52,,52
6920,4,Internacional,Thiago Galhardo,69,,69
6920,4,Internacional,Thiago Galhardo,90,Penalty,90
6919,4,Fortaleza,Yuri César,69,,69
6919,4,Goiás,Jefferson,80,,80
6919,4,Fortaleza,Wellington Paulista,8,,8
6919,4,Fortaleza,Bruno Ferreira Melo,59,,59
6921,4,Corinthians,Jô,49,,49
6921,4,Corinthians,Gustavo Mosquito,87,,87
6921,4,Coritiba,Luiz Ricardo Alves,42,,42
6921,4,Corinthians,Leonardo Natel,38,,38
6922,4,Botafogo,Caio Alexandre,88,,88
6922,4,Atlético Mineiro,Igor Rabello,90+7,,97
6922,4,Botafogo,Luiz Fernando Moraes dos Santos,27,,27
6923,4,Santos,Mário Sérgio Santos Costa,76,,76
6924,4,Vasco da Gama,Fellipe Bastos,78,,78
6924,4,Vasco da Gama,Ribamar,90+5,,95
6924,4,Vasco da Gama,Germán Cano,68,,68
6925,4,São Paulo,Luciano da Rocha Neves,85,,85
6925,4,Bahia,Rossicley Pereira da Silva,21,,21
6926,5,Fluminense,Felipe Aguilar,45+4,Gol Contra,49
6927,5,Internacional,Thiago Galhardo,8,,8
6928,5,Goiás,Daniel Bessa,21,,21
6928,5,Goiás,Victor Andrade,90+5,,95
6929,5,Botafogo,Pedro Raúl,90+3,,93
6929,5,Flamengo,Gabriel Barbosa,90+11,Penalty,101
6932,5,Red Bull Bragantino,Alerrandro Barra Mansa Realino de Souza,45,,45
6932,5,Coritiba,Sabino,45+4,Penalty,49
6932,5,Coritiba,Robson Fernandes,53,,53
6931,5,Palmeiras,Patrick de Paula,73,,73
6931,5,Palmeiras,Luiz Adriano,45+1,Penalty,46
6931,5,Santos,Ramires,48,Gol Contra,48
6933,5,São Paulo,Pablo Felipe Teixeira,6,,6
6934,5,Ceará,Cléber,12,,12
6934,5,Ceará,Mateus Gonçalves Martins,75,,75
6935,5,Fortaleza,Romarinho,62,,62
6935,5,Corinthians,Luan Guilherme de Jesus Vieira,76,,76
6936,11,São Paulo,Luciano da Rocha Neves,65,,65
6946,6,Internacional,Thiago Galhardo,5,,5
6946,6,Internacional,Gabriel Boschilia,28,,28
6947,6,Fluminense,Fred,81,,81
6947,6,Vasco da Gama,Talles Magno,86,,86
6947,6,Fluminense,Douglas Moreira,3,,3
6948,6,Bahia,Marco Antonio Rosa Furtado Júnior,90+5,,95
6948,6,Palmeiras,José Rafael Vivian,77,,77
6949,6,Fortaleza,Wellington Paulista,39,,39
6949,6,Fortaleza,Wellington Paulista,86,,86
6949,6,Fortaleza,Romarinho,60,,60
6950,6,São Paulo,Brenner,90+2,,92
6950,6,Corinthians,Ramiro Moschen Benetti,36,,36
6950,6,São Paulo,Hernanes,14,,14
6952,6,Flamengo,Gabriel Barbosa,45+5,,50
6951,6,Coritiba,Sabino,90+5,Penalty,95
6953,6,Ceará,Lima,90+6,,96
6953,6,Ceará,Vinícius,64,,64
6956,7,Ceará,Vinícius,44,,44
6957,7,Atlético Goianiense,Renato Kayzer,79,,79
6957,7,Fluminense,Francisco Evanilson de Lima Barbosa,7,,7
6958,7,Goiás,Vinícius Lopes,66,,66
6958,7,Corinthians,Danilo Avelar,90+1,,91
6958,7,Corinthians,Fábio Sanches,28,Gol Contra,28
6961,7,Flamengo,Pedro,2,,2
6961,7,Flamengo,Éverton Ribeiro,48,,48
6961,7,Bahia,Rodrigo Eduardo Costa Marinho,32,,32
6961,7,Flamengo,Pedro,16,,16
6961,7,Bahia,José Élber Pimentel da Silva,42,,42
6961,7,Flamengo,Giorgian De Arrascaeta,37,,37
6961,7,Bahia,Daniel Sampaio Simões,90,,90
6961,7,Flamengo,Giorgian De Arrascaeta,52,,52
6960,7,Red Bull Bragantino,Claudinho,29,,29
6960,7,Athletico Paranaense,Geuvânio,17,,17
6962,7,Palmeiras,Luiz Adriano,90+4,,94
6962,7,Internacional,Thiago Galhardo,90+2,Penalty,92
6963,7,Vasco da Gama,Fellipe Bastos,41,,41
6963,7,Vasco da Gama,Germán Cano,73,Penalty,73
6963,7,Santos,Lucas Veríssimo,21,,21
6963,7,Santos,Mário Sérgio Santos Costa,59,,59
6964,7,Grêmio,Pepê,78,,78
6964,7,Sport,Iago Maidana,74,Penalty,74
6964,7,Sport,Patric Cabral Lalau,5,,5
